year,divers_DET yeux_NOUN,divers_DET cieux_NOUN
1862,0.0,5.421583626485926e-09
1863,4.994620828036034e-10,4.994620828036034e-10
1864,0.0,9.589455896019672e-10
1865,0.0,4.706844358715045e-10
1866,0.0,0.0
1867,0.0,0.0
1868,0.0,0.0
1869,4.883519144627257e-10,0.0
1870,0.0,0.0
1871,0.0,0.0
1872,0.0,0.0
1873,0.0,5.986004469882289e-10
1874,0.0,0.0
1875,0.0,0.0
1876,0.0,6.04601479992084e-10
1877,0.0,2.4739263970730008e-09
1878,6.039088673581716e-10,1.8117265465633636e-09
1879,0.0,6.720257683667796e-09
1880,2.5671385017744797e-09,6.417846254436199e-10
1881,0.0,4.8807553554297556e-09
1882,0.0,0.0
1883,0.0,6.319338941018771e-10
1884,5.281357573494461e-09,0.0
1885,6.445635691854079e-10,0.0
1886,0.0,1.2906927748801422e-09
1887,6.528924623161458e-10,5.876032105334161e-09
1888,0.0,1.268122939990235e-09
1889,6.265136742733546e-10,0.0
1890,6.554386478008212e-10,0.0
1891,0.0,0.0
1892,0.0,1.8805537127519756e-09
1893,0.0,0.0
1894,0.0,6.301539290376468e-10
1895,6.018614495673091e-10,1.2037228991346183e-09
1896,0.0,5.89702897624278e-10
1897,0.0,2.330685422435863e-09
1898,0.0,0.0
1899,5.527578395003729e-10,3.8693048765026106e-09
1900,0.0,0.0
1901,0.0,0.0
1902,2.455141867585553e-09,1.4730852093691738e-09
1903,0.0,1.6200660812870638e-09
1904,0.0,3.7622376325430196e-09
1905,5.160759042333041e-10,1.0321518084666081e-09
1906,2.572092316910357e-09,1.0288369045596824e-09
1907,0.0,5.142843373384665e-10
1908,0.0,0.0
1909,0.0,4.950885035270858e-09
1910,1.068830135508847e-09,0.0
1911,0.0,0.0
1912,0.0,1.5628263128064646e-09
1913,0.0,5.30298971401777e-10
1914,0.0,6.696743715117748e-10
1915,0.0,0.0
1916,0.0,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,0.0,0.0
1920,0.0,0.0
1921,0.0,0.0
1922,0.0,7.377935484775833e-10
1923,0.0,3.1847844361720945e-09
1924,2.578324886925998e-09,0.0
1925,2.1996355847875293e-09,1.0998177923937646e-09
1926,1.1146138456652466e-09,0.0
1927,2.2298449753321847e-09,0.0
1928,1.1426041224282812e-09,2.2852082448565625e-09
1929,0.0,2.2280812750352652e-09
1930,0.0,1.0503603542488804e-09
1931,0.0,0.0
1932,0.0,4.383814644626227e-09
1933,0.0,1.1470662197865522e-09
1934,3.5944740517379614e-09,0.0
1935,2.393656828303392e-09,2.393656828303392e-09
1936,0.0,1.2124714565686645e-09
1937,0.0,3.777335333410292e-09
1938,1.2965214457594243e-09,0.0
1939,1.5294050470515685e-09,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,3.034211770724937e-09,3.034211770724937e-09
1943,0.0,1.1612940831184915e-08
1944,0.0,0.0
1945,2.178504043826024e-09,0.0
1946,1.3921104269343232e-09,2.7842208538686464e-09
1947,0.0,1.1920870957027319e-09
1948,0.0,2.174377566888097e-09
1949,0.0,2.945102384188658e-09
1950,1.0635361480382244e-09,0.0
1951,0.0,1.0661401761424827e-09
1952,0.0,0.0
1953,0.0,1.0773827385790469e-09
1954,0.0,0.0
1955,1.8771215692936494e-09,0.0
1956,0.0,1.744228317335228e-09
1957,8.835037701437898e-10,3.534015080575159e-09
1958,0.0,8.272243445794913e-10
1959,0.0,0.0
1960,0.0,0.0
1961,0.0,0.0
1962,0.0,6.341956404476434e-10
1963,6.466053248388448e-10,0.0
1964,1.2167936658258327e-09,1.2167936658258327e-09
1965,0.0,2.188817349590977e-09
1966,1.6617224263271169e-09,5.539074754423723e-10
1967,0.0,0.0
1968,0.0,1.7965663401398047e-09
1969,0.0,9.083515606356229e-10
1970,0.0,0.0
1971,0.0,3.083038491169532e-09
1972,1.5390440033513642e-09,1.5390440033513642e-09
1973,0.0,0.0
1974,0.0,5.625571675160757e-10
1975,0.0,5.711480177694739e-10
1976,3.4281160132820787e-09,1.142705374768127e-09
1977,5.876781838942691e-10,0.0
1978,0.0,5.940591352171509e-10
1979,0.0,1.1703946700691858e-09
1980,0.0,1.7055452605774235e-09
1981,0.0,6.325549528618524e-10
1982,0.0,6.207502289967692e-10
1983,0.0,3.78918940668882e-09
1984,0.0,5.799008495621649e-10
1985,1.2031116103372597e-09,3.0077789148208467e-09
1986,0.0,3.5966913891627428e-09
1987,6.110816852533674e-10,4.888653482026939e-09
1988,5.996553809062277e-10,1.798966087207532e-09
1989,0.0,1.0976244357863152e-09
1990,0.0,2.724325431913144e-09
1991,1.1722930404189924e-09,4.68917216167597e-09
1992,1.1019888335184191e-09,1.65298330578878e-09
1993,0.0,1.1078414852150331e-09
1994,5.274926606624319e-10,5.274926606624319e-10
1995,0.0,2.1689803286761844e-09
1996,0.0,5.3380921904988554e-09
1997,0.0,2.876936688878118e-09
1998,0.0,2.86087753487152e-09
1999,0.0,2.285100553223174e-09
2000,0.0,2.2090156370779823e-09
2001,0.0,4.3812117822561447e-10
2002,0.0,3.066854992184176e-09
2003,0.0,2.5001538617175356e-09
2004,0.0,3.9643119897903034e-09
2005,0.0,4.5037495954858286e-10
2006,0.0,2.0589450144825605e-09
2007,0.0,1.5977917877663117e-09
2008,0.0,8.514879357157668e-10
2009,4.76819250749827e-10,3.337734755248789e-09
2010,0.0,3.7790344187271785e-09
2011,0.0,7.64794394481072e-10
2012,0.0,1.7021263287730903e-09
2013,0.0,8.367375126105969e-10
2014,0.0,1.9489005964601347e-09
2015,0.0,1.329945265027277e-09
2016,4.1426800878596737e-10,6.214020409345267e-10
2017,0.0,1.7609279590047322e-09
2018,0.0,1.5488800242380307e-09
2019,7.65296326310505e-10,1.2754939326953263e-09
