year,grosses_ADJ antennes_NOUN,grosses_ADJ centaines_NOUN
1964,6.083968329129164e-10,0.0
1965,2.188817349590977e-09,1.6416130677043839e-09
1966,0.0,0.0
1967,0.0,0.0
1968,4.4914158503495116e-10,0.0
1969,0.0,0.0
1970,0.0,0.0
1971,0.0,0.0
1972,0.0,0.0
1973,0.0,0.0
1974,5.625571675160757e-10,0.0
1975,0.0,0.0
1976,0.0,0.0
1977,0.0,0.0
1978,0.0,0.0
1979,0.0,0.0
1980,0.0,0.0
1981,0.0,0.0
1982,0.0,0.0
1983,0.0,1.2630632095778083e-09
1984,0.0,0.0
1985,0.0,6.015558051686298e-10
1986,2.3977941854269602e-09,0.0
1987,0.0,0.0
1988,5.996553809062277e-10,0.0
1989,0.0,0.0
1990,0.0,0.0
1991,0.0,0.0
1992,0.0,5.509944167592096e-10
1993,2.2156829704300662e-09,1.661762283333701e-09
1994,1.0549853213248639e-09,0.0
1995,0.0,0.0
1996,0.0,0.0
1997,0.0,0.0
1998,1.43043876743576e-09,1.9072516899143466e-09
1999,0.0,0.0
2000,0.0,0.0
2001,0.0,0.0
2002,0.0,0.0
2003,0.0,4.1669229178253886e-10
2004,4.404791253964646e-10,0.0
2005,9.007499190971657e-10,0.0
2006,4.1178899179428186e-10,1.2353669198716943e-09
2007,0.0,7.988958938831558e-10
2008,4.257439678578834e-10,0.0
2009,0.0,4.76819250749827e-10
2010,0.0,0.0
2011,0.0,7.64794394481072e-10
2012,0.0,0.0
2013,0.0,5.578250084070646e-10
2014,2.1654451842767486e-10,0.0
2015,2.2165753954528356e-10,6.649726325136385e-10
2016,2.0713400439298368e-10,2.0713400439298368e-10
2017,0.0,5.031222660711876e-10
2018,2.5814667070633845e-10,0.0
2019,0.0,7.65296326310505e-10
