year,devez_VERB ôter_VERB,devez_VERB sauter_VERB
1864,4.794727948009836e-10,4.794727948009836e-10
1865,0.0,4.706844358715045e-10
1866,0.0,0.0
1867,9.7056229719783e-10,0.0
1868,1.4819622196071691e-09,0.0
1869,8.790334682373668e-09,0.0
1870,0.0,0.0
1871,0.0,0.0
1872,0.0,0.0
1873,5.986004469882289e-10,5.986004469882289e-10
1874,1.7923826867161097e-09,0.0
1875,5.721527140956084e-10,0.0
1876,6.04601479992084e-10,0.0
1877,7.421779191219002e-09,0.0
1878,0.0,0.0
1879,6.10932526790009e-10,6.10932526790009e-10
1880,0.0,0.0
1881,0.0,0.0
1882,0.0,0.0
1883,0.0,0.0
1884,1.9805090900604227e-09,0.0
1885,0.0,0.0
1886,0.0,6.453463874400711e-10
1887,6.528924623161458e-10,0.0
1888,3.1703073499755874e-09,0.0
1889,1.2530273485467092e-09,0.0
1890,6.554386478008212e-10,0.0
1891,0.0,0.0
1892,0.0,0.0
1893,1.2316833108982905e-09,0.0
1894,0.0,6.301539290376468e-10
1895,1.8055843487019274e-09,6.018614495673091e-10
1896,0.0,5.89702897624278e-10
1897,0.0,1.1653427112179315e-09
1898,0.0,0.0
1899,0.0,3.8693048765026106e-09
1900,0.0,0.0
1901,5.588738916095792e-10,0.0
1902,4.910283846193408e-10,0.0
1903,0.0,2.7001101354784396e-09
1904,0.0,0.0
1905,0.0,0.0
1906,0.0,1.0288369045596824e-09
1907,0.0,0.0
1908,0.0,0.0
1909,5.500983557560346e-10,0.0
1910,0.0,0.0
1911,0.0,0.0
1912,0.0,0.0
1913,0.0,0.0
1914,6.696743715117748e-10,0.0
1915,0.0,0.0
1916,1.0987462051303964e-09,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,0.0,0.0
1920,1.514446346106979e-09,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,2.1231896241147297e-09
1924,0.0,0.0
1925,1.0998177923937646e-09,0.0
1926,0.0,0.0
1927,0.0,2.2298449753321847e-09
1928,0.0,1.1426041224282812e-09
1929,0.0,2.2280812750352652e-09
1930,0.0,0.0
1931,0.0,0.0
1932,0.0,1.0959536611565568e-09
1933,0.0,0.0
1934,0.0,5.990790086229936e-09
1935,0.0,0.0
1936,0.0,0.0
1937,0.0,0.0
1938,0.0,0.0
1939,0.0,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,0.0,2.9032352077962287e-09
1944,0.0,0.0
1945,2.178504043826024e-09,0.0
1946,1.3921104269343232e-09,1.3921104269343232e-09
1947,0.0,1.1920870957027319e-09
1948,0.0,5.435944139264848e-09
1949,0.0,0.0
1950,0.0,0.0
1951,0.0,0.0
1952,0.0,0.0
1953,0.0,0.0
1954,0.0,9.772536113672459e-10
1955,0.0,2.815682353940474e-09
1956,0.0,0.0
1957,0.0,0.0
1958,0.0,8.272243445794913e-10
1959,0.0,0.0
1960,0.0,0.0
1961,0.0,0.0
1962,0.0,2.5367825617905737e-09
1963,0.0,6.466053248388448e-10
1964,0.0,1.2167936658258327e-09
1965,0.0,5.472043373977442e-10
1966,0.0,2.215629901769489e-09
1967,0.0,9.860671168482327e-10
1968,0.0,1.3474247273492779e-09
1969,0.0,1.3625273131978588e-09
1970,0.0,4.5987250119061684e-10
1971,0.0,1.0276794970565106e-09
1972,0.0,0.0
1973,2.7566018356850464e-09,5.513203782392395e-10
1974,5.625571675160757e-10,5.625571675160757e-10
1975,1.1422960355389478e-09,0.0
1976,1.142705374768127e-09,5.713526873840635e-10
1977,5.876781838942691e-10,0.0
1978,0.0,0.0
1979,0.0,0.0
1980,0.0,0.0
1981,0.0,0.0
1982,0.0,0.0
1983,0.0,0.0
1984,0.0,0.0
1985,6.015558051686298e-10,0.0
1986,1.1988970927134801e-09,0.0
1987,1.2221633705067347e-09,0.0
1988,5.996553809062277e-10,0.0
1989,2.7440609784434855e-09,5.488122178931576e-10
1990,0.0,0.0
1991,5.861465202094962e-10,5.861465202094962e-10
1992,0.0,5.509944167592096e-10
1993,0.0,5.539207426075166e-10
1994,5.274926606624319e-10,5.274926606624319e-10
1995,5.422450821690461e-10,0.0
1996,0.0,0.0
1997,0.0,0.0
1998,0.0,9.536258449571733e-10
1999,9.140402323914998e-10,9.140402323914998e-10
2000,0.0,0.0
2001,0.0,2.190605918883648e-09
2002,4.38122149670761e-10,1.3143663935011318e-09
2003,4.1669229178253886e-10,0.0
2004,1.3214374039449694e-09,4.404791253964646e-10
2005,1.3511248786457486e-09,4.5037495954858286e-10
2006,8.235779835885637e-10,0.0
2007,7.988958938831558e-10,3.994479469415779e-10
2008,0.0,3.405951742863067e-09
2009,2.384096253749135e-09,9.53638501499654e-10
2010,1.8895172093635892e-09,4.723793023408973e-10
2011,3.059177577924288e-09,2.6767803529281764e-09
2012,3.063827413996023e-09,1.0212757750593937e-08
2013,1.6734750252211938e-09,9.204113027294625e-09
2014,1.2992671383216248e-09,6.279790909502481e-09
2015,3.546520632724537e-09,4.43315073539452e-09
2016,1.6570720351438695e-09,3.935546111222266e-09
2017,3.018733707449428e-09,3.773417134311785e-09
2018,2.323319980845895e-09,6.195520096952123e-09
2019,3.06118530524202e-09,6.377469219387422e-09
