year,moindres_ADJ arts_NOUN,moindres_ADJ parts_NOUN
1950,0.0,0.0
1951,0.0,5.330700769690111e-09
1952,0.0,2.1089607837865287e-09
1953,0.0,0.0
1954,0.0,0.0
1955,0.0,0.0
1956,0.0,0.0
1957,3.534015080575159e-09,8.835037701437898e-10
1958,0.0,0.0
1959,2.325224457422337e-09,0.0
1960,0.0,0.0
1961,0.0,0.0
1962,3.805173953708163e-09,0.0
1963,6.466053248388448e-10,6.466053248388448e-10
1964,6.083968329129164e-10,0.0
1965,5.472043373977442e-10,5.472043373977442e-10
1966,0.0,0.0
1967,2.9582012395223956e-09,0.0
1968,1.7965663401398047e-09,0.0
1969,2.2708788183223305e-09,1.8167031212712459e-09
1970,7.817832603507213e-09,9.197450023812337e-10
1971,1.541519245584766e-09,1.541519245584766e-09
1972,1.5390440033513642e-09,1.0260293725750103e-09
1973,1.102640756478479e-09,5.513203782392395e-10
1974,0.0,0.0
1975,1.7134440533084216e-09,0.0
1976,0.0,0.0
1977,0.0,0.0
1978,0.0,5.940591352171509e-10
1979,5.851973350345929e-10,0.0
1980,0.0,0.0
1981,6.325549528618524e-10,0.0
1982,0.0,0.0
1983,6.315316047889041e-10,0.0
1984,0.0,0.0
1985,6.015558051686298e-10,0.0
1986,0.0,0.0
1987,0.0,6.110816852533674e-10
1988,5.996553809062277e-10,0.0
1989,0.0,0.0
1990,0.0,0.0
1991,0.0,0.0
1992,0.0,0.0
1993,0.0,5.539207426075166e-10
1994,0.0,0.0
1995,0.0,0.0
1996,0.0,0.0
1997,0.0,0.0
1998,0.0,0.0
1999,0.0,0.0
2000,0.0,0.0
2001,0.0,0.0
2002,0.0,0.0
2003,0.0,0.0
2004,0.0,0.0
2005,4.5037495954858286e-10,0.0
2006,0.0,4.1178899179428186e-10
2007,0.0,0.0
2008,0.0,8.514879357157668e-10
2009,9.53638501499654e-10,0.0
2010,9.447586046817946e-10,0.0
2011,3.82397197240536e-10,0.0
2012,3.404252713057332e-10,1.0212758416727752e-09
2013,5.578250084070646e-10,0.0
2014,1.2992671383216248e-09,6.496335691608124e-10
2015,1.7732603163622684e-09,4.433150790905671e-10
2016,4.1426800878596737e-10,2.0713400439298368e-10
2017,0.0,0.0
2018,7.744400121190154e-10,0.0
2019,1.53059265262101e-09,7.65296326310505e-10
